time, Quad.Est.E.Yaw, Quad.Est.E.Pitch, Quad.Est.E.Roll
8.259707,2.919688,2.701124,-0.943873,-1.092198
8.264709,2.914868,2.694490,-0.977498,-1.132866
8.269711,2.909880,2.689931,-1.011296,-1.160049
8.274714,2.904721,2.682889,-1.045484,-1.201322
8.279716,2.899390,2.678056,-1.080159,-1.229263
8.284718,2.893883,2.670596,-1.115398,-1.271733
8.289720,2.888199,2.665480,-1.151234,-1.300583
8.294722,2.882335,2.657589,-1.187399,-1.344223
8.299724,2.876289,2.652183,-1.223675,-1.373374
8.304726,2.870060,2.643854,-1.260590,-1.417799
8.309728,2.863646,2.638153,-1.297937,-1.447802
8.314730,2.857043,2.629375,-1.335717,-1.493389
8.319732,2.850250,2.623372,-1.373744,-1.523918
8.324734,2.843266,2.614135,-1.412340,-1.570423
8.329736,2.836087,2.607822,-1.451410,-1.601686
8.334738,2.828712,2.598117,-1.491160,-1.649539
8.339740,2.821135,2.591486,-1.531265,-1.681851
8.344742,2.813358,2.581299,-1.571625,-1.730443
8.349744,2.805378,2.574344,-1.612407,-1.763121
8.354746,2.797193,2.563666,-1.653511,-1.812629
8.359748,2.788801,2.556383,-1.694849,-1.845840
8.364750,2.780203,2.545208,-1.736449,-1.895920
8.369752,2.771395,2.537591,-1.778427,-1.929615
8.374754,2.762376,2.525911,-1.820862,-1.980561
8.379756,2.753142,2.517955,-1.864117,-2.015273
8.384758,2.743690,2.505759,-1.907791,-2.067790
8.389760,2.734019,2.497452,-1.951944,-2.103167
8.394762,2.724125,2.484725,-1.996901,-2.157104
8.399764,2.714004,2.476061,-2.042255,-2.193447
8.404766,2.703656,2.462790,-2.087730,-2.248287
8.409768,2.693081,2.453760,-2.133056,-2.284736
8.414770,2.682279,2.439943,-2.178803,-2.339658
